master_file_number,investigating_agency,local_code,roadway_number,building_number,roadway_name,roadway_suffix,roadway_direction,milepoint,intersection_roadway_number,intersection_roadway_name,intersection_roadway_suffix,between_street_number_1,between_street_name_1,between_street_suffix_1,between_street_number_2,between_street_name_2,between_street_suffix_2,units_involved,motor_vehicles_involved,killed,injured,weather,roadway_condition,hit_and_run,roadway_type,directional_analysis,manner_of_collision,roadway_character,light_condition,secondary_collision,date,latitude,longitude,injury_indicator,fatality_indicator,day_of_week
71372200,LOUISVILLE METRO POLICE DEPT,8013084001,,,WALLIE ANN,CT,,0.165,,WILART,DR   ,,,,,,,2,1,0,1,RAINING,WET,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-10-31 17:31:00-04:00,38.2188497,-85.79082,True,False,THURSDAY
71372974,LOUISVILLE METRO POLICE DEPT,8013084074,,,GRAND,AVE,,1.669,,CECIL,AVE  ,,,,,,,2,1,0,1,RAINING,WET,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DUSK,False,2013-10-31 20:22:00-04:00,38.2431722,-85.8212811,True,False,THURSDAY
71373119,LOUISVILLE METRO POLICE DEPT,8013084756,KY0864,,GOSS,AVE,,13.791,,,,US0060A ,EASTERN,PKWY ,,REASOR,AVE  ,2,1,0,0,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2013-11-03 14:58:00-05:00,38.2247262,-85.7312378,False,False,SUNDAY
71374929,LOUISVILLE METRO POLICE DEPT,8013085352,,,WILLIS,AVE,,0.663,,,,KY1932  ,BRECKENRIDGE,LN   ,,WILTSHIRE,AVE  ,2,2,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-11-05 15:15:00-05:00,38.2515592,-85.6541409,False,False,TUESDAY
1926563,LOUISVILLE METRO POLICE DEPT,8013085752,,,TAYLORSVILLE RD,,,,,FURMAN LN,,,,,,,,2,1,0,1,RAINING,WET,False,NONE OF THE ABOVE,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2013-11-06 18:20:00-05:00,38.201666667,-85.536666667,True,False,WEDNESDAY
71375015,LOUISVILLE METRO POLICE DEPT,8013085721,US0150,,BROADWAY,,E,2.694,,,,,1ST,ST   ,,BROOK,ST   ,2,1,0,1,RAINING,WET,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,False,2013-11-06 10:00:00-05:00,38.2456501,-85.7525255,True,False,WEDNESDAY
71376374,LOUISVILLE METRO POLICE DEPT,8013086821,KY1934,,CANE RUN,RD,,9.535,,FARNSLEY,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2013-11-11 18:15:00-05:00,38.2025791,-85.8334229,False,False,MONDAY
71378000,LOUISVILLE METRO POLICE DEPT,8013087476,,,4TH,ST,S,0.097,US0031W,MARKET,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-11-13 12:25:00-05:00,38.2552297,-85.7567849,False,False,WEDNESDAY
71379366,LOUISVILLE METRO POLICE DEPT,8013088051,,,6TH,ST,S,1.512,,OAK,ST   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-11-15 13:20:00-05:00,38.235256,-85.7636546,False,False,FRIDAY
71397768,LOUISVILLE METRO POLICE DEPT,8013088424,,,KENTUCKY,ST,E,0.648,,CLAY,ST   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2013-11-16 20:00:00-05:00,38.237148,-85.7428636,False,False,SATURDAY
71386854,LOUISVILLE METRO POLICE DEPT,8013092842,US0031W,,22ND,ST,S,19.558,,BROADWAY,,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,False,2013-12-03 18:30:00-05:00,38.2492167,-85.7882033,True,False,TUESDAY
71387018,LOUISVILLE METRO POLICE DEPT,8013092963,,,GRADE,LN,,3.586,,,,,WALTERS,LN   ,KY1065,OUTER,LOOP ,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2013-12-04 06:05:00-05:00,38.1371265,-85.7378836,True,False,WEDNESDAY
71391726,LOUISVILLE METRO POLICE DEPT,8013095377,KY0061,,PRESTON,HWY,,4.731,,OAKLAWN,DR   ,,,,,,,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-12-13 12:25:00-05:00,38.1488095,-85.6924564,False,False,FRIDAY
71393019,LOUISVILLE METRO POLICE DEPT,8013096200,,,4TH,ST,S,0.724,US0150,BROADWAY,,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-12-16 17:11:00-05:00,38.2462366,-85.7584259,True,False,MONDAY
71395374,LOUISVILLE METRO POLICE DEPT,8013097019,US0031W,,22ND,ST,S,20.299,,MAIN,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-12-19 14:35:00-05:00,38.2599116,-85.7863124,True,False,THURSDAY
71397839,LOUISVILLE METRO POLICE DEPT,8013099166,KY0864,,SHELBY,ST,S,15.499,,,,,GRAY,ST   ,US0150,BROADWAY,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2013-12-28 15:11:00-05:00,38.2449102,-85.7394705,True,False,SATURDAY
71397888,LOUISVILLE METRO POLICE DEPT,8013099432,US0031W,,DIXIE,HWY,,5.539,,LANDSTAR,DR   ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2013-12-29 21:25:00-05:00,38.0657692,-85.8853507,False,False,SUNDAY
71402360,LOUISVILLE METRO POLICE DEPT,8014002056,,,INDIAN,TRL,E,1.08,,,,,INDIAN OAKS,CIR  ,,LODEMA,WAY  ,2,1,0,0,CLEAR,WET,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2014-01-09 19:30:00-05:00,38.1709886,-85.6870963,False,False,THURSDAY
1942102,LOUISVILLE METRO POLICE DEPT,8014002666,,,ROY WILKINS AVE,,,,,W MARKET ST,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2014-01-11 23:08:00-05:00,38.201666667,-85.536666667,False,False,SATURDAY
71403357,LOUISVILLE METRO POLICE DEPT,8014002835,,,COLONEL HANCOCK,DR,,0.249,,,,,EAGLE TRACE,DR   ,,TREETOPS,DR   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,False,2014-01-12 16:54:00-05:00,38.1311334,-85.5729427,True,False,SUNDAY
71409567,WEST BUECHEL POLICE DEPT.,0614000038,,,BASHFORD,AVE,,0.143,KY2052,SHEPHERDSVILLE,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-01-19 15:30:00-05:00,38.1946755,-85.6611334,True,False,SUNDAY
71418367,SHIVELY POLICE DEPARTMENT,0414000320,KY1931,,7TH STREET,RD,,9.034,,,,US0060A ,BERRY,BLVD ,KY1931,MANSLICK,RD   ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-02-15 13:45:00-05:00,38.2025426,-85.7924747,True,False,SATURDAY
71421269,ST. MATTHEWS POLICE DEPARTMENT,0314000405,KY1932,,BRECKENRIDGE,LN,,4.157,,,,,KRESGE,WAY  ,,DUPONT,RD   ,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-02-21 13:20:00-05:00,38.2364077,-85.6415918,True,False,FRIDAY
71423894,ST. MATTHEWS POLICE DEPARTMENT,0314000468,KY1447,,WESTPORT,RD,,0.927,,HUBBARDS,LN   ,,,,,,,2,1,0,1,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,False,2014-02-28 22:31:00-05:00,38.2601522,-85.6413594,True,False,FRIDAY
71425547,LOUISVILLE METRO POLICE DEPT,8014015582,,,RIVER PARK,DR,,1.415,,,,,,,,,,2,1,0,0,CLEAR,SNOW/SLUSH,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-03-05 08:23:00-05:00,38.2537004,-85.8009686,False,False,WEDNESDAY
71425815,LOUISVILLE METRO POLICE DEPT,8014015781,,,BRECKINRIDGE,ST,E,1.288,KY0061,PRESTON,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2014-03-05 20:05:00-05:00,38.2407333,-85.7484333,True,False,WEDNESDAY
71426963,LOUISVILLE METRO POLICE DEPT,8014016278,,,35TH,ST,N,0.001,KY3064,NORTHWESTERN,PKWY ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-03-07 00:00:00-05:00,38.2747077,-85.8045716,True,False,FRIDAY
71432258,LOUISVILLE METRO POLICE DEPT,8014019937,,5501,BRUCE,AVE,,0.342,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-03-21 00:00:00-04:00,38.1458458,-85.7831477,True,False,FRIDAY
71433994,LOUISVILLE METRO POLICE DEPT,8014021307,,,12TH,ST,S,0.769,,GARLAND,AVE  ,,,,,,,2,1,0,1,RAINING,WET,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-03-27 00:00:00-04:00,38.241977,-85.7727098,True,False,THURSDAY
71434017,LOUISVILLE METRO POLICE DEPT,8014021447,,,26TH,ST,N,0.626,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-03-27 10:00:00-04:00,38.2694018,-85.7908544,True,False,THURSDAY
71436390,LOUISVILLE METRO POLICE DEPT,8014022804,KY1020,,3RD,ST,S,12.484,,,,,MUHAMMAD ALI,BLVD ,,POST OFFICE,ALY  ,2,1,0,0,CLOUDY,WET,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-02 11:44:00-04:00,38.2514867,-85.7557378,False,False,WEDNESDAY
71438725,LOUISVILLE METRO POLICE DEPT,8014024887,,,RIVER,RD,,5.986,,MAYFAIR,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-10 07:17:00-04:00,38.3386475,-85.6263266,False,False,THURSDAY
71438926,LOUISVILLE METRO POLICE DEPT,8014024922,,,BROOK,ST,S,1.962,,WOODBINE,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2014-04-10 10:42:00-04:00,38.2294649,-85.7545558,True,False,THURSDAY
71438940,LOUISVILLE METRO POLICE DEPT,8014025030,US0060,,FRANKFORT,AVE,,2.68,,,,,FENLEY,AVE  ,,WEISSER,AVE  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-10 16:00:00-04:00,38.2541056,-85.671472,False,False,THURSDAY
71438948,LOUISVILLE METRO POLICE DEPT,8014025058,,,15TH,ST,S,2.214,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-10 17:40:00-04:00,38.2572563,-85.7749754,False,False,THURSDAY
71439686,LOUISVILLE METRO POLICE DEPT,8014025342,US0031E,,BARDSTOWN,RD,,15.296,,,,,LUCIA,AVE  ,,PATTERSON,AVE  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-11 10:00:00-04:00,38.2373575,-85.7190645,False,False,FRIDAY
71441600,LOUISVILLE METRO POLICE DEPT,8014026929,KY0864,,GOSS,AVE,,13.937,,TEXAS,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-12 15:40:00-04:00,38.2259691,-85.7333956,True,False,SATURDAY
71440315,LOUISVILLE METRO POLICE DEPT,8014026045,US0031E,,BARDSTOWN,RD,,9.436,,,,,,,,,,2,1,0,0,CLOUDY,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-14 15:40:00-04:00,38.1872457,-85.6378594,False,False,MONDAY
71441148,LOUISVILLE METRO POLICE DEPT,8014026604,,,MANNER DALE,DR,,0.005,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-16 16:12:00-04:00,38.2026242,-85.6224707,False,False,WEDNESDAY
71442416,LOUISVILLE METRO POLICE DEPT,8014027236,US0150,,BROADWAY,,W,2.56,KY1020,2ND,ST   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,False,2014-04-18 20:25:00-04:00,38.2458373,-85.7550471,False,False,FRIDAY
71445425,LOUISVILLE METRO POLICE DEPT,8014029403,US0060,,FRANKFORT,AVE,,0.519,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-26 14:35:00-04:00,38.2548004,-85.7104998,True,False,SATURDAY
71446625,LOUISVILLE METRO POLICE DEPT,8014030246,,,GALLAGHER,ST,,0.132,,17TH,ST   ,,,,,,,2,1,0,1,CLOUDY,WET,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-29 17:38:00-04:00,38.2389427,-85.7836088,True,False,TUESDAY
71447142,LOUISVILLE METRO POLICE DEPT,8014030476,,1600,ST CATHERINE,ST,W,0.999,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-04-30 15:58:00-04:00,38.2398587,-85.7826097,False,False,WEDNESDAY
71447155,LOUISVILLE METRO POLICE DEPT,8014030577,,,ORELL,RD,E,0.925,,,,,BLEVINS GAP,RD   ,,PENDLETON,RD   ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),False,2014-04-30 20:50:00-04:00,38.0699212,-85.8796581,False,False,WEDNESDAY
71447517,LOUISVILLE METRO POLICE DEPT,8014030744,KY2251,,BARDSTOWN,RD,,0.853,,STEIER,LN   ,,,,,,,2,1,0,1,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2014-05-01 14:28:00-04:00,38.1974925,-85.6569944,True,False,THURSDAY
71468567,SHIVELY POLICE DEPARTMENT,0414000887,US0060A,,7TH,ST,,0.398,,NOBEL,PL   ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-01 13:38:00-04:00,38.195616667,-85.802016667,False,False,THURSDAY
71448295,LOUISVILLE METRO POLICE DEPT,8014031077,,,ASHLAND,AVE,W,0.738,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-02 16:20:00-04:00,38.1864844,-85.7791631,True,False,FRIDAY
71448436,LOUISVILLE METRO POLICE DEPT,8014031348,,,MAGAZINE,ST,,1.452,,,,,26TH,ST   ,,26TH,ST   ,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-03 16:00:00-04:00,38.2515952,-85.7935963,True,False,SATURDAY
71448914,LOUISVILLE METRO POLICE DEPT,8014031920,,,SOUTHERN,AVE,,0.527,,34TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-05 15:08:00-04:00,38.2322606,-85.8114552,True,False,MONDAY
71448922,LOUISVILLE METRO POLICE DEPT,8014031963,KY0061,7000,PRESTON,HWY,,4.739,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-05 16:42:00-04:00,38.1489277,-85.6924471,True,False,MONDAY
71449425,LOUISVILLE METRO POLICE DEPT,8014032338,,,STRADER,AVE,,0.427,,POWELL,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-06 20:13:00-04:00,38.1914751,-85.7911421,True,False,TUESDAY
71449426,LOUISVILLE METRO POLICE DEPT,8014032339,,,SOUTHWESTERN,PKWY,,1.671,,GREENWOOD,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-06 17:50:00-04:00,38.244962,-85.8299147,True,False,TUESDAY
71449762,LOUISVILLE METRO POLICE DEPT,8014032267,,,12TH,ST,S,0.389,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-06 16:32:00-04:00,38.2476536,-85.7715749,False,False,TUESDAY
71450239,LOUISVILLE METRO POLICE DEPT,8014032767,US0031E,,BARDSTOWN,RD,,14.644,,,,US0060A ,EASTERN,PKWY ,,EDENSIDE,AVE  ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-08 10:50:00-04:00,38.2321316,-85.7095819,True,False,THURSDAY
71451051,LOUISVILLE METRO POLICE DEPT,8014032808,,1600,SALE,AVE,,0.74,,,,,,,,,,2,1,0,1,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-08 13:22:00-04:00,38.197749,-85.7906187,True,False,THURSDAY
71458123,LOUISVILLE METRO POLICE DEPT,8014032788,,,OAK,ST,W,0.27,,4TH,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-08 12:22:00-04:00,38.235029,-85.7602604,False,False,THURSDAY
71454011,LOUISVILLE METRO POLICE DEPT,8014033212,KY0061,,PRESTON,HWY,,5.011,,INDUSTRIAL,BLVD ,,,,,,,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-09 16:00:00-04:00,38.1525004,-85.6945406,True,False,FRIDAY
71451199,LOUISVILLE METRO POLICE DEPT,8014033494,US0031W,,DR W J HODGE,ST,,18.857,,OAK,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-10 17:55:00-04:00,38.2376561,-85.788709,True,False,SATURDAY
71452829,LOUISVILLE METRO POLICE DEPT,8014034197,US0031E,,MARKET,ST,E,17.323,,,,KY0061  ,PRESTON,ST   ,KY0061,JACKSON,ST   ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-14 14:35:00-04:00,38.2540185,-85.7451355,False,False,WEDNESDAY
71454854,LOUISVILLE METRO POLICE DEPT,8014034750,US0031W,,MAIN,ST,W,21.652,,,,,7TH,ST   ,,8TH,ST   ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-15 14:05:00-04:00,38.2571919,-85.7616301,False,False,THURSDAY
71454077,LOUISVILLE METRO POLICE DEPT,8014035160,,3410,RICHMONT,RD,,0.148,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-16 00:00:00-04:00,38.1985554,-85.8421301,False,False,FRIDAY
71454125,LOUISVILLE METRO POLICE DEPT,8014035386,,,RUDD,AVE,,0.436,,CEDAR GROVE,CT   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-17 15:39:00-04:00,38.2760767,-85.8056448,False,False,SATURDAY
71454182,LOUISVILLE METRO POLICE DEPT,8014035697,,,VERMONT,AVE,,0.364,,34TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2014-05-18 20:05:00-04:00,38.2555547,-85.8073452,True,False,SUNDAY
71456463,SHIVELY POLICE DEPARTMENT,0414001048,US0031W,,DIXIE,HWY,,14.98,,,,,GARRS,LN   ,,GARRS,LN   ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-21 07:53:00-04:00,38.1877897,-85.8111801,True,False,WEDNESDAY
71457086,LOUISVILLE METRO POLICE DEPT,8014037412,,,HANCOCK,ST,S,0.653,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-24 19:00:00-04:00,38.2456309,-85.7434851,False,False,SATURDAY
1959916,LOUISVILLE METRO POLICE DEPT,8014037957,,,BROADWAY,ST,W,,,12TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-27 05:54:00-04:00,38.201666667,-85.536666667,True,False,TUESDAY
71457694,LOUISVILLE METRO POLICE DEPT,8014038187,,,6TH,ST,S,1.735,,,,,ORMSBY,AVE  ,,FLORAL,TER  ,2,1,0,0,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-27 18:31:00-04:00,38.2320797,-85.7642623,False,False,TUESDAY
71458202,LOUISVILLE METRO POLICE DEPT,8014038526,,4111,HALE,AVE,,2.199,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-28 20:30:00-04:00,38.2413357,-85.8202876,False,False,WEDNESDAY
71459307,LOUISVILLE METRO POLICE DEPT,8014038724,KY1020,,SOUTHERN,PKWY,,8.355,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-29 14:40:00-04:00,38.1892431,-85.7667043,True,False,THURSDAY
71459324,LOUISVILLE METRO POLICE DEPT,8014038945,,,ROY WILKINS,AVE,,0.572,,,,,CHESTNUT,ST   ,,MAGAZINE,ST   ,2,1,0,1,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-30 07:51:00-04:00,38.2493547,-85.7660693,True,False,FRIDAY
71463845,LOUISVILLE METRO POLICE DEPT,8014038958,,,1ST,ST,S,0.096,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2014-05-30 08:27:00-04:00,38.2547023,-85.7518096,True,False,FRIDAY
1922842,LOUISVILLE METRO POLICE DEPT,8014039474,,,PAYNE,ST,,,,SPRING,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2014-06-01 00:43:00-04:00,38.252166667,-85.719433333,True,False,SUNDAY
